query_id,config_name,agent_type,embedding_model,reranker_model,k,metric,score,iterations
22,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
22,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
22,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
22,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
22,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
22,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
22,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
23,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,1
23,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,1
23,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
23,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.5,1
23,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
23,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.5,1
23,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
23,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.5,1
24,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,1
24,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,1
24,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
24,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.5,1
24,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
24,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.5,1
24,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
24,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.5,1
25,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
25,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
25,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
25,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
25,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
25,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
25,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
25,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
26,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
26,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
26,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
26,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
26,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
26,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
26,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
26,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
27,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
27,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
27,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
27,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
27,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
27,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
27,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
27,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
28,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
28,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
28,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,0.0,3
28,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.0,3
28,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,0.0,3
28,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.0,3
28,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,0.0,3
28,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.0,3
29,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
29,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
29,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,0.0,3
29,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.0,3
29,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,0.0,3
29,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.0,3
29,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,0.0,3
29,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.0,3
30,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
30,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
30,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,0.0,3
30,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.0,3
30,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,0.0,3
30,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.0,3
30,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,3
30,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.125,3
31,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
31,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
31,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
31,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
31,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
31,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
31,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
31,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
32,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
32,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
32,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,0.0,3
32,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.0,3
32,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,0.0,3
32,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.0,3
32,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,0.0,3
32,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.0,3
33,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
33,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
33,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
33,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
33,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
33,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
33,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
33,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
34,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
34,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
34,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
34,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
34,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
34,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
34,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
34,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
35,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
35,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
35,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,0.0,3
35,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.0,3
35,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,3
35,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.2,3
35,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,3
35,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.2,3
36,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,1
36,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,1
36,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
36,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.5,1
36,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
36,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.5,1
36,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
36,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.5,1
37,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
37,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
37,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
37,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
37,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
37,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
37,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
37,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
38,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,1
38,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,1
38,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
38,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.5,1
38,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
38,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.5,1
38,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
38,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.5,1
39,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
39,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
39,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,0.0,3
39,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.0,3
39,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,0.0,3
39,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.0,3
39,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,3
39,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.16666666666666666,3
40,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
40,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
40,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
40,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
40,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
40,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
40,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
40,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
41,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
41,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
41,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
41,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
41,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
41,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
41,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
41,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
42,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
42,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
42,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
42,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
42,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
42,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
42,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
42,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
43,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
43,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
43,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,3
43,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.3333333333333333,3
43,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,3
43,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.3333333333333333,3
43,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,3
43,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.3333333333333333,3
44,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
44,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
44,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
44,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
44,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
44,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
44,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
44,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
45,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,1
45,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,1
45,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
45,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.5,1
45,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
45,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.5,1
45,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
45,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.5,1
46,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
46,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
46,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
46,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
46,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
46,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
46,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
46,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
47,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
47,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
47,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
47,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
47,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
47,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
47,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
47,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
48,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
48,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
48,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
48,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
48,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
48,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
48,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
48,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
49,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
49,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
49,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,1
49,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,1.0,1
49,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,1
49,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,1.0,1
49,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,1
49,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,1.0,1
50,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
50,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
50,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,1.0,3
50,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.3333333333333333,3
50,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,1.0,3
50,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.3333333333333333,3
50,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,1.0,3
50,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.3333333333333333,3
51,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,0.0,3
51,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,0.0,3
51,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,recall,0.0,3
51,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,3,mrr,0.0,3
51,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,recall,0.0,3
51,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,5,mrr,0.0,3
51,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,recall,0.0,3
51,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,10,mrr,0.0,3
52,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,recall,1.0,1
52,RAGAgent-text-embedding-3-large,RAGAgent,text-embedding-3-large,None,1,mrr,1.0,1
